movie_id,title,genres,imdbId,tmdbId
464,Vanya on 42nd Street (1994),Drama,111590,32636
465,"Jungle Book, The (1994)",Adventure|Children|Romance,110213,10714
466,Red Rock West (1992),Thriller,105226,10427
467,"Bronx Tale, A (1993)",Drama,106489,1607
468,Rudy (1993),Drama,108002,14534
469,Short Cuts (1993),Drama,108122,695
470,Tombstone (1993),Action|Drama|Western,108358,11969
471,Courage Under Fire (1996),Action|Crime|Drama|War,115956,10684
472,Dragonheart (1996),Action|Adventure|Fantasy,116136,8840
473,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,116683,10539
474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),War|Comedy,,
475,Trainspotting (1996),Comedy|Crime|Drama,117951,627
476,"First Wives Club, The (1996)",Comedy,116313,2925
477,Matilda (1996),Children|Comedy|Fantasy,117008,10830
478,"Philadelphia Story, The (1940)",Comedy|Drama|Romance,32904,981
479,Vertigo (1958),Drama|Mystery|Romance|Thriller,52357,426
480,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller,53125,213
481,"Apartment, The (1960)",Comedy|Drama|Romance,53604,284
482,Some Like It Hot (1959),Comedy|Crime,53291,239
483,Casablanca (1942),Drama|Romance,34583,289
484,"Maltese Falcon, The (1941)",Film-Noir|Mystery,33870,963
485,My Fair Lady (1964),Comedy|Drama|Musical|Romance,58385,11113
486,Sabrina (1954),Comedy|Romance,47437,6620
487,Roman Holiday (1953),Comedy|Drama|Romance,46250,804
488,Sunset Blvd. (1950),Film-Noir|Drama,,
489,Notorious (1946),Film-Noir|Romance|Thriller,38787,303
490,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller,48728,381
491,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance,29843,10907
492,East of Eden (1955),Drama,48028,220
493,"Thin Man, The (1934)",Comedy|Crime,25878,3529
494,His Girl Friday (1940),Comedy|Romance,32599,3085
495,Around the World in 80 Days (1956),Adventure|Comedy,48960,2897
496,It's a Wonderful Life (1946),Drama|Fantasy|Romance,38650,1585
497,Bringing Up Baby (1938),Comedy|Romance,29947,900
498,"African Queen, The (1951)",Adventure|Comedy|Romance|War,43265,488
499,Cat on a Hot Tin Roof (1958),Drama,51459,261
500,Toy Story 2 (1996),Adventure|Animation|Children,,
501,Dumbo (1941),Animation|Children|Drama|Musical,33563,11360
502,Bananas (1971),Comedy|War,66808,11302
503,"Candidate, The (1972)",Drama,68334,21711
504,Bonnie and Clyde (1967),Crime|Drama,61418,475
505,Dial M for Murder (1954),Crime|Mystery|Thriller,46912,521
506,Rebel Without a Cause (1955),Drama,48545,221
507,"Streetcar Named Desire, A (1951)",Drama,44081,702
508,"People vs. Larry Flynt, The (1996)",Comedy|Drama,117318,1630
509,My Left Foot (1989),Drama,97937,10161
510,Seven Samurai (1954),Action|Drama,,
511,Lawrence of Arabia (1962),Adventure|Drama|War,56172,947
512,Wings of Desire (1987),Fantasy|Romance,,
513,"Third Man, The (1949)",Film-Noir|Mystery|Thriller,41959,1092
514,Annie Hall (1977),Comedy|Romance,75686,703
515,Das Boot (1981),War|Drama,,
516,Local Hero (1983),Comedy,85859,11235
517,Manhattan (1979),Comedy|Drama|Romance,79522,696
518,Miller's Crossing (1990),Crime|Drama|Film-Noir|Thriller,100150,379
519,"Treasure of the Sierra Madre, The (1948)",Action|Adventure|Drama|Western,40897,3090
520,"Great Escape, The (1963)",Action|Adventure|Drama|War,57115,5925
521,"Deer Hunter, The (1978)",Drama|War,77416,11778
522,Down by Law (1986),Comedy|Drama|Film-Noir,90967,1554
523,Cool Hand Luke (1967),Drama,61512,903
524,"Great Dictator, The (1940)",Comedy|Drama|War,32553,914
525,"Big Sleep, The (1946)",Crime|Film-Noir|Mystery,38355,910
526,Ben-Hur (1959),Action|Adventure|Drama,52618,665
527,Gandhi (1982),Drama,83987,783
528,"Killing Fields, The (1984)",Drama|War,87553,625
529,My Life as a Dog (Mitt liv som hund) (1985),Comedy|Drama,89606,8816
530,"Man Who Would Be King, The (1975)",Adventure|Drama,73341,983
531,Shine (1996),Drama|Romance,117631,7863
532,Kama Sutra: A Tale of Love (1996),Romance,116743,28005
533,"Daytrippers, The (1996)",Comedy|Drama|Mystery|Romance,116041,49806
534,Traveller (1997),Drama,120366,31465
535,Addicted to Love (1997),Comedy|Romance,118556,2058
536,Ponette (1996),Drama,117359,38523
537,My Own Private Idaho (1991),Drama|Romance,102494,468
538,Anastasia (1997),Adventure|Animation|Children|Drama|Musical,118617,9444
539,Mouse Hunt (1997),Children|Comedy,119715,6283
540,Money Train (1995),Action|Comedy|Crime|Drama|Thriller,113845,11517
541,Mortal Kombat (1995),Action|Adventure|Fantasy,113855,9312
542,Pocahontas (1995),Animation|Children|Drama|Musical|Romance,114148,10530
543,"Misérables, Les (1995)",Drama|War,113828,48750
544,Things to Do in Denver when You're Dead (1995),Crime|Thriller,,
545,Vampire in Brooklyn (1995),Comedy|Horror|Romance,114825,12158
546,Broken Arrow (1996),Action|Adventure|Thriller,115759,9208
547,"Young Poisoner's Handbook, The (1995)",Crime|Drama,115033,16934
548,"NeverEnding Story III, The (1994)",Adventure|Children|Fantasy,110647,27793
549,Rob Roy (1995),Action|Drama|Romance|War,114287,11780
550,Die Hard: With a Vengeance (1995),Action|Crime|Thriller,112864,1572
551,Lord of Illusions (1995),Horror,113690,8973
552,Species (1995),Horror|Sci-Fi,114508,9348
553,"Walk in the Clouds, A (1995)",Drama|Romance,114887,9560
554,Waterworld (1995),Action|Adventure|Sci-Fi,114898,9804
555,White Man's Burden (1995),Drama,114928,31611
556,Wild Bill (1995),Western,114938,65796
557,Farinelli: il castrato (1994),Drama|Musical,109771,10954
558,Heavenly Creatures (1994),Crime|Drama,110005,1024
559,Interview with the Vampire (1994),Horror|Romance,,
560,"Kid in King Arthur's Court, A (1995)",Adventure|Children|Comedy|Fantasy|Romance,113538,37108
561,Mary Shelley's Frankenstein (1994),Horror|Sci-Fi,,
562,"Quick and the Dead, The (1995)",Action|Thriller|Western,114214,12106
563,Stephen King's The Langoliers (1995),Thriller,,
564,Tales from the Hood (1995),Action|Crime|Horror,114609,25066
565,Village of the Damned (1995),Horror|Sci-Fi,114852,12122
566,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,109444,9331
567,Wes Craven's New Nightmare (1994),Horror|Fantasy,,
568,Speed (1994),Action|Romance|Thriller,111257,1637
569,Wolf (1994),Drama|Horror|Romance|Thriller,111742,10395
570,Wyatt Earp (1994),Western,111756,12160
571,Another Stakeout (1993),Comedy|Thriller,106292,9409
572,Blown Away (1994),Action|Thriller,109303,178
573,Body Snatchers (1993),Horror|Sci-Fi|Thriller,106452,4722
574,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,106471,18215
575,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,109439,11310
576,Cliffhanger (1993),Action|Adventure|Thriller,106582,9350
577,Coneheads (1993),Comedy|Sci-Fi,106598,9612
578,Demolition Man (1993),Action|Adventure|Sci-Fi,106697,9739
579,Fatal Instinct (1993),Comedy,106873,26141
580,"The Englishman Who Went Up a Hill, But Came Down a Mountain (1995)",Comedy,,
581,Kalifornia (1993),Drama|Thriller,107302,10909
582,"Piano, The (1993)",Drama|Romance,107822,713
583,Romeo Is Bleeding (1993),Crime|Thriller,107983,2088
584,"Secret Garden, The (1993)",Children|Drama,108071,11236
585,Son in Law (1993),Comedy|Drama|Romance,108186,13203
586,Terminal Velocity (1994),Action|Mystery|Thriller,111400,9057
587,"Hour of the Pig, The (1993)",Crime|Drama|Mystery,107146,70912
588,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,101414,10020
589,"Wild Bunch, The (1969)",Adventure|Western,65214,576
590,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,116514,8766
591,Primal Fear (1996),Crime|Drama|Mystery|Thriller,117381,1592
592,True Crime (1995),Thriller|Mystery,,
593,Stalingrad (1993),Drama|War,108211,11101
594,Heavy (1995),Drama|Romance,113280,22621
595,"Fan, The (1996)",Drama|Thriller,116277,9566
596,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance,116583,10545
597,Eraser (1996),Action|Drama|Thriller,116213,9268
598,"Big Squeeze, The (1996)",Comedy|Drama,115680,144982
599,Supercop 2 (1993),Action,,
600,Daniel Defoe's Robinson Crusoe (1996),Adventure|Drama,,
601,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War,35896,27854
602,"American in Paris, An (1951)",Musical|Romance,43278,2769
603,Rear Window (1954),Mystery|Thriller,47396,567
604,It Happened One Night (1934),Comedy|Romance,25316,3078
605,Meet Me in St. Louis (1944),Musical,37059,909
606,All About Eve (1950),Drama,42192,705
607,Rebecca (1940),Drama|Mystery|Romance|Thriller,32976,223
608,Spellbound (1945),Mystery|Romance|Thriller,38109,4174
609,Father of the Bride (1950),Comedy,42451,20758
610,Gigi (1958),Musical,51658,17281
611,Laura (1944),Crime|Film-Noir|Mystery,37008,1939
612,Lost Horizon (1937),Drama,29162,3598
613,My Man Godfrey (1936),Comedy|Romance,28010,13562
614,Giant (1956),Drama|Romance|Western,49261,1712
615,"39 Steps, The (1935)",Drama|Mystery|Thriller,26029,260
616,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller,63350,10331
617,"Blue Angel, The (Blaue Engel, Der) (1930)",Drama,20697,228
618,Picnic (1955),Drama,48491,39940
619,Extreme Measures (1996),Drama|Thriller,116259,11306
620,"Chamber, The (1996)",Drama,115862,6346
621,"Davy Crockett, King of the Wild Frontier (1955)",Adventure|Western,47977,35115
622,Swiss Family Robinson (1960),Adventure|Children,54357,18444
623,Angels in the Outfield (1994),Children|Comedy,109127,24795
624,"Three Caballeros, The (1945)",Animation|Children|Musical,38166,15947
625,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical,57546,9078
626,So Dear to My Heart (1949),Children|Drama,41890,29682
627,Robin Hood: Prince of Thieves (1991),Adventure|Drama,102798,8367
628,Sleepers (1996),Thriller,117665,819
629,Victor/Victoria (1982),Comedy|Musical|Romance,84865,12614
630,"Great Race, The (1965)",Comedy|Musical,59243,11575
631,"Crying Game, The (1992)",Drama|Romance|Thriller,104036,11386
632,Sophie's Choice (1982),Drama,84707,15764
633,"Christmas Carol, A (1938)",Children|Drama|Fantasy,29992,25842
634,Microcosmos: Le peuple de l'herbe (1996),Documentary,,
635,"Fog, The (1980)",Horror,80749,790
636,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,82340,1103
637,The Howling (1981),Horror|Fantasy,,
638,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama,84589,4483
639,"Tin Drum, The (Blechtrommel, Die) (1979)",Drama|War,78875,659
640,"Cook the Thief His Wife & Her Lover, The (1989)",Comedy|Drama,97108,7452
641,Paths of Glory (1957),Drama|War,50825,975
642,"Grifters, The (1990)",Crime|Drama|Film-Noir,99703,18129
643,The Innocent (1994),Thriller|Drama,,
644,"Thin Blue Line, The (1988)",Documentary,96257,14285
645,Paris Is Burning (1990),Documentary,100332,31225
646,Once Upon a Time in the West (1968),Western|Drama,,
647,Ran (1985),Drama|War,89881,11645
648,"Quiet Man, The (1952)",Drama|Romance,45061,3109
649,Once Upon a Time in America (1984),Crime|Drama,87843,311
650,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama,50976,490
651,Glory (1989),Drama|War,97441,9665
652,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama,100519,18971
653,Touch of Evil (1958),Crime|Film-Noir|Thriller,52311,1480
654,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller,71315,829
655,Stand by Me (1986),Adventure|Drama,92005,235
656,M (1931),Crime|Film-Noir|Thriller,22100,832
657,"Manchurian Candidate, The (1962)",Crime|Thriller|War,56218,982
658,Pump Up the Volume (1990),Comedy|Drama,100436,8428
659,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,36613,212
660,Fried Green Tomatoes (1991),Comedy|Crime|Drama,101921,1633
661,High Noon (1952),Drama|Western,44706,288
662,Somewhere in Time (1980),Drama|Romance,81534,16633
663,Being There (1979),Comedy|Drama,78841,10322
664,"Paris, Texas (1984)",Drama|Romance,87884,655
665,Alien 3 (1992),Sci-Fi|Horror,,
666,Blood For Dracula (Andy Warhol's Dracula) (1974),Horror,,
667,Audrey Rose (1977),Horror,75704,49126
668,Blood Beach (1981),Horror|Mystery,82083,37843
669,Body Parts (1991),Horror|Thriller,101492,32146
670,Body Melt (1993),Horror|Sci-Fi,,
671,Bride of Frankenstein (1935),Horror|Sci-Fi,,
672,Candyman (1992),Horror|Thriller,103919,9529
673,Cape Fear (1962),Crime|Drama|Thriller,55824,11349
674,Cat People (1982),Drama|Fantasy|Horror,83722,6217
675,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror,13442,653
676,"Crucible, The (1996)",Drama,115988,20539
677,Fire on the Mountain (1996),Documentary,116310,168283
678,Volcano (1997),Action|Drama|Thriller,120461,10357
679,Conan the Barbarian (1982),Action|Fantasy,,
680,Prince Valiant (1997),Adventure|Fantasy|Romance,,
681,Wishmaster (1997),Horror,120524,10351
682,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller,119345,3597
683,RocketMan (1997),Comedy|Sci-Fi,,
684,In the Line of Fire (1993),Action|Thriller,107206,9386
685,Executive Decision (1996),Action|Adventure|Thriller,116253,2320
686,"Perfect World, A (1993)",Crime|Drama|Thriller,107808,9559
687,McHale's Navy (1997),Comedy|War,119640,14908
688,Leave It to Beaver (1997),Comedy,119509,37244
689,"Jackal, The (1997)",Action|Thriller,119395,4824
690,Seven Years in Tibet (1997),Adventure|Drama|War,120102,978
691,Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller,118929,2666
692,"American President, The (1995)",Comedy|Drama|Romance,112346,9087
693,Casino (1995),Crime|Drama,112641,524
694,Persuasion (1995),Drama|Romance,114117,17015
695,Kicking and Screaming (1995),Comedy|Drama,113537,28387
696,City Hall (1996),Drama|Thriller,115907,11062
697,"Basketball Diaries, The (1995)",Drama,112461,10474
698,"Browning Version, The (1994)",Drama,109340,49805
699,Little Women (1994),Drama,110367,9587
700,Miami Rhapsody (1995),Comedy,113808,17402
701,"The Wonderful, Horrible Life of Leni Riefenstahl (1993)",Documentary|War,,
702,Barcelona (1994),Comedy|Romance,109219,16771
703,Widows' Peak (1994),Drama,111712,25440
704,"House of the Spirits, The (1993)",Drama|Romance,107151,2259
705,Singin' in the Rain (1952),Comedy|Musical|Romance,45152,872
706,Bad Moon (1996),Action|Adventure|Horror,115610,49763
707,Enchanted April (1991),Drama|Dramedy,,
708,"Sex, Lies, and Videotape (1989)",Drama,98724,1412
709,Strictly Ballroom (1992),Comedy|Romance,105488,10409
710,Better Off Dead... (1985),Comedy|Romance,88794,13667
711,"Substance of Fire, The (1996)",Drama,117773,168535
712,Tin Men (1987),Comedy|Drama,94155,10896
713,Othello (1995),Drama,114057,16420
714,Carrington (1995),Drama|Romance,112637,47018
715,To Die For (1995),Comedy|Drama|Thriller,114681,577
716,Home for the Holidays (1995),Drama,113321,9089
717,"Juror, The (1996)",Drama|Thriller,116731,9623
718,In the Bleak Midwinter (1995),Comedy|Drama,113403,40154
719,Canadian Bacon (1995),Comedy,,
720,First Knight (1995),Action|Drama|Romance,113071,6520
721,Mallrats (1995),Comedy|Romance,113749,2293
722,Nine Months (1995),Comedy|Romance,113986,11472
723,Boys on the Side (1995),Comedy|Drama,112571,9382
724,Circle of Friends (1995),Drama|Romance,112679,22625
725,Exit to Eden (1994),Comedy,109758,18395
726,Fluke (1995),Children|Drama,113089,21183
727,Immortal Beloved (1994),Drama|Romance,110116,13701
728,Junior (1994),Comedy|Sci-Fi,110216,6280
729,Nell (1994),Drama,110638,1945
730,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,110963,10452
731,"Corrina, Corrina (1994)",Comedy|Drama|Romance,109484,10464
732,Dave (1993),Comedy|Romance,106673,11566
733,Go Fish (1994),Drama|Romance,109913,18620
734,Made in America (1993),Comedy,107478,12121
735,Philadelphia (1993),Drama,107818,9800
736,Shadowlands (1993),Drama|Romance,108101,10445
737,Sirens (1994),Drama,111201,12519
738,Threesome (1994),Comedy|Romance,111418,10635
739,Pretty Woman (1990),Comedy|Romance,100405,114
740,Jane Eyre (1996),Drama|Romance,116684,47333
741,"Last Supper, The (1995)",Drama|Thriller,113613,12520
742,Ransom (1996),Crime|Thriller,117438,3595
743,"Crow: City of Angels, The (1996)",Action|Thriller,115986,10546
744,Michael Collins (1996),Drama,117039,1770
745,"Ruling Class, The (1972)",Comedy|Drama,69198,30892
746,Real Genius (1985),Comedy,89886,14370
747,Benny & Joon (1993),Comedy|Romance,106387,4104
748,"Saint, The (1997)",Action|Romance|Sci-Fi|Thriller,120053,10003
749,"MatchMaker, The (1997)",Comedy|Romance,119632,20457
750,Amistad (1997),Drama|Mystery,118607,11831
751,Tomorrow Never Dies (1997),Action|Adventure|Thriller,120347,714
752,"Replacement Killers, The (1998)",Action|Crime|Thriller,120008,11702
753,Burnt By the Sun (1994),Drama|War,,
754,Red Corner (1997),Crime|Thriller,119994,9407
755,Jumanji (1995),Adventure|Children|Fantasy,113497,8844
756,Father of the Bride Part II (1995),Comedy,113041,11862
757,Across the Sea of Time (1995),Documentary|IMAX,112286,139405
758,Lawnmower Man 2: Beyond Cyberspace (1996),Action|Sci-Fi|Thriller,116839,11525
759,Fair Game (1995),Action,113010,11859
760,Screamers (1995),Action|Sci-Fi|Thriller,114367,9102
761,Nick of Time (1995),Action|Thriller,113972,2086
762,Beautiful Girls (1996),Comedy|Drama|Romance,115639,9283
763,Happy Gilmore (1996),Comedy,116483,9614
764,If Lucy Fell (1996),Comedy|Romance,116606,10324
765,Boomerang (1992),Comedy|Romance,103859,11066
766,Man of the Year (1995),Documentary,113756,5757
767,"Addiction, The (1995)",Drama|Horror,112288,34996
768,Casper (1995),Adventure|Children,112642,8839
769,Congo (1995),Action|Adventure|Mystery|Sci-Fi,112715,10329
770,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller,112857,8512
771,Johnny Mnemonic (1995),Action|Sci-Fi|Thriller,113481,9886
772,Kids (1995),Drama,113540,9344
773,Mute Witness (1994),Comedy|Horror|Thriller,110604,48787
774,"Prophecy, The (1995)",Fantasy|Horror|Mystery,114194,11980
775,Something to Talk About (1995),Comedy|Drama|Romance,114496,18402
776,Three Wishes (1995),Drama|Fantasy,114663,47939
777,Castle Freak (1995),Horror,112643,18256
778,Don Juan DeMarco (1995),Comedy|Drama|Romance,112883,1909
779,Drop Zone (1994),Action|Thriller,109676,4954
780,Dumb & Dumber (1994),Comedy,,
781,French Kiss (1995),Action|Comedy|Romance,113117,397
782,Little Odessa (1994),Crime|Drama,110365,47504
783,Milk Money (1994),Comedy|Romance,110516,8986
784,Beyond Bedlam (1993),Drama|Horror,106402,56428
785,Only You (1994),Comedy|Romance,110737,9058
786,"Perez Family, The (1995)",Comedy|Romance,114113,63020
787,Roommates (1995),Comedy|Drama,114296,161495
788,Relative Fear (1994),Horror|Thriller,110965,92769
789,Swimming with Sharks (1995),Comedy|Drama,114594,20306
790,Tommy Boy (1995),Comedy,114694,11381
791,"Baby-Sitters Club, The (1995)",Children,112435,48287
792,Bullets Over Broadway (1994),Comedy,109348,11382
793,Crooklyn (1994),Comedy|Drama,109504,34152
794,It Could Happen to You (1994),Comedy|Drama|Romance,110167,10660
795,Richie Rich (1994),Children|Comedy,110989,11011
796,Speechless (1994),Comedy|Romance,111256,15128
797,Timecop (1994),Action|Sci-Fi|Thriller,111438,8831
798,Bad Company (1995),Action|Crime|Drama,112443,40480
799,Boys Life (1995),Drama,112570,39953
800,In the Mouth of Madness (1995),Horror|Thriller,113409,2654
801,"Air Up There, The (1994)",Comedy,109067,46094
802,Hard Target (1993),Action|Adventure|Crime|Thriller,107076,2019
803,Heaven & Earth (1993),Action|Drama|War,107096,31642
804,Jimmy Hollywood (1994),Comedy|Crime|Drama,110197,31643
805,Manhattan Murder Mystery (1993),Comedy|Mystery,107507,10440
806,Menace II Society (1993),Action|Crime|Drama,107554,9516
807,Poetic Justice (1993),Drama,107840,8291
808,"Program, The (1993)",Action|Drama,107889,18133
809,Rising Sun (1993),Action|Drama|Mystery,107969,7007
810,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,111143,8850
811,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,108328,20967
812,Andre (1994),Adventure|Children|Drama,109120,21352
813,"Celluloid Closet, The (1995)",Documentary,112651,32562
814,"Great Day in Harlem, A (1994)",Documentary,109934,124472
815,One Fine Day (1996),Drama|Romance,117247,7300
816,Candyman: Farewell to the Flesh (1995),Fantasy|Horror,112625,10824
817,Frisk (1995),Drama,113122,40926
818,Girl 6 (1996),Comedy|Drama,116414,61752
819,Eddie (1996),Comedy,116168,11107
820,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,117705,2300
821,Mrs. Winterbourne (1996),Comedy|Romance,117104,40001
822,Faces (1968),Drama,62952,753
823,Mulholland Falls (1996),Crime|Drama|Thriller,117107,10990
824,"Great White Hype, The (1996)",Comedy,116448,20759
825,"Arrival, The (1996)",Action|Sci-Fi|Thriller,115571,10547
826,"Phantom, The (1996)",Action|Adventure,117331,9826
827,Daylight (1996),Action|Adventure|Drama|Thriller,116040,11228
828,Alaska (1996),Adventure|Children,115493,36344
829,Fled (1996),Action|Adventure,116320,18550
830,Power 98 (1996),Thriller|Action,,
831,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,116225,10061
832,Bogus (1996),Children|Drama|Fantasy,115725,3587
833,Bulletproof (1996),Action|Comedy|Crime,115783,10723
834,Halloween: The Curse of Michael Myers (1995),Horror,,
835,"Gay Divorcee, The (1934)",Comedy|Musical|Romance,25164,28288
836,Ninotchka (1939),Comedy|Romance,31725,1859
837,Meet John Doe (1941),Comedy|Drama,33891,32574
838,"Yes, Madam (1985)",Action|Crime,,
839,Loch Ness (1996),Fantasy|Adventure,,
840,Last Man Standing (1996),Action|Crime|Drama|Thriller,116830,9333
841,"Glimmer Man, The (1996)",Action|Thriller,116421,9625
842,Pollyanna (1960),Children|Comedy|Drama,54195,31102
843,"Shaggy Dog, The (1959)",Children|Comedy,53271,15944
844,Freeway (1996),Comedy|Crime|Drama|Thriller,116361,11229
845,That Thing You Do! (1996),Comedy|Drama,117887,9591
846,To Gillian on Her 37th Birthday (1996),Drama|Romance,117924,30500
847,Looking for Richard (1996),Documentary|Drama,116913,42314
848,"Murder, My Sweet (1944)",Crime|Film-Noir|Thriller,37101,1834
849,Days of Thunder (1990),Action|Drama|Romance,99371,2119
850,"Perfect Candidate, A (1996)",Documentary,117320,124837
851,Two or Three Things I Know About Her (1967),Drama|Comedy,,
852,"Bloody Child, The (1996)",Drama|Thriller,115715,124676
853,Braindead (1992),Horror|Comedy,,
854,Bad Taste (1987),Comedy|Horror|Sci-Fi,92610,9964
855,Diva (1981),Action|Drama|Mystery|Romance|Thriller,82269,4485
856,Night on Earth (1991),Comedy|Drama,102536,339
857,Paris Was a Woman (1995),Documentary,114093,96288
858,Amityville: Dollhouse (1996),Horror,115535,52263
859,April Fool's Day (1986),Horror,90655,24913
860,"Believers, The (1987)",Horror|Thriller,92632,32076
861,Vampire in Venice (1988),Horror|Drama,,
862,Jingle All the Way (1996),Children|Comedy,116705,9279
863,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",War|Drama,,
864,My Fellow Americans (1996),Comedy,117119,17795
865,Carolina Low (1997),Drama,,
866,Michael (1996),Comedy|Drama|Fantasy|Romance,117038,2928
867,"Whole Wide World, The (1996)",Drama,118163,18451
868,Hearts and Minds (1996),Drama,116506,55146
869,Fools Rush In (1997),Comedy|Drama|Romance,119141,1968
870,Touch (1997),Drama|Fantasy|Romance,120357,61563
871,Vegas Vacation (1997),Comedy,,
872,Love Jones (1997),Romance,119572,27322
873,Picture Perfect (1997),Comedy|Romance,119896,9413
874,Career Girls (1997),Drama,118818,49462
875,She's So Lovely (1997),Drama|Romance,120112,38295
876,Money Talks (1997),Action|Comedy,119695,9416
877,Excess Baggage (1997),Adventure|Romance,119086,26180
878,That Darn Cat! (1997),Family|Comedy,,
879,"Peacemaker, The (1997)",Action|Thriller|War,119874,6623
880,Soul Food (1997),Drama,120169,29461
881,I Went Down (1997),Action|Comedy,,
882,Washington Square (1997),Drama,120481,45019
883,Telling Lies in America (1997),Drama,120303,63437
884,Year of the Horse (1997),Documentary,120539,62422
885,Phantoms (1998),Drama|Horror|Thriller,119891,9827
886,"Life Less Ordinary, A (1997)",Romance|Thriller,119535,8067
887,Eve's Bayou (1997),Drama,119080,45153
888,One Night Stand (1997),Drama,119832,12616
889,"Tango Lesson, The (1997)",Romance,120275,34838
890,Mortal Kombat: Annihilation (1997),Action|Adventure|Fantasy,119707,9823
891,Bent (1997),Drama|War,118698,19601
892,Flubber (1997),Children|Comedy|Fantasy,119137,9574
893,For Richer or Poorer (1997),Comedy,119142,10371
894,Home Alone 3 (1997),Children|Comedy,119303,9714
895,Scream 2 (1997),Comedy|Horror|Mystery|Thriller,120082,4233
896,"Sweet Hereafter, The (1997)",Drama,120255,10217
897,Time Tracers (1995),Action|Adventure|Sci-Fi,128755,
898,"Postman, The (1997)",Action|Adventure|Drama|Sci-Fi,119925,9922
899,"Winter Guest, The (1997)",Drama,120521,25994
900,Kundun (1997),Drama,119485,9746
901,Mr. Magoo (1997),Comedy,119718,9438
902,"Big Lebowski, The (1998)",Comedy|Crime,118715,115
903,Afterglow (1997),Drama|Romance,118566,26941
904,Ma vie en rose (My Life in Pink) (1997),Drama|Comedy,,
905,Great Expectations (1998),Drama|Romance,119223,9410
906,Oscar & Lucinda (1997),Romance|Drama,,
907,Vermin (1998),Comedy,120881,
908,Half Baked (1998),Comedy,120693,9490
909,Dangerous Beauty (1998),Drama,118892,8583
910,Nil By Mouth (1997),Drama,119792,21252
911,Twilight (1998),Crime|Drama|Thriller,119594,26269
912,U.S. Marshalls (1998),Action|Thriller,,
913,Love and Death on Long Island (1997),Comedy|Drama,119574,47452
914,Wild Things (1998),Crime|Drama|Mystery|Thriller,120890,617
915,Primary Colors (1998),Comedy|Drama,119942,9440
916,Lost in Space (1998),Action|Adventure|Sci-Fi,120738,2157
917,Mercury Rising (1998),Action|Drama|Thriller,120749,8838
918,City of Angels (1998),Drama|Fantasy|Romance,120632,795
919,The City of Lost Children (1995),Fantasy|Sci-Fi,,
920,Two Bits (1995),Drama,114753,40628
921,Farewell My Concubine (1993),Drama|Romance,,
922,Dead Man (1995),Drama|Mystery|Western,112817,922
923,Raise the Red Lantern (1991),Drama|Romance,,
924,White Squall (1996),Action|Adventure|Drama,118158,10534
925,Unforgettable (1996),Mystery|Sci-Fi|Thriller,118040,2045
926,Down Periscope (1996),Comedy,116130,9101
927,"The Flower of My Secret (Flor de mi secreto, La) (1995)",Drama,,
928,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller,115963,9100
929,Harriet the Spy (1996),Children|Comedy,116493,38223
930,Chain Reaction (1996),Action|Adventure|Thriller,115857,12123
931,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,116654,9306
932,First Kid (1996),Children|Comedy,116311,12559
933,"Funeral, The (1996)",Crime|Drama,116378,21612
934,"Preacher's Wife, The (1996)",Drama,117372,21539
935,Paradise Road (1997),Drama|War,119859,77223
936,Brassed Off (1996),Comedy|Drama|Romance,115744,9450
937,"Thousand Acres, A (1997)",Drama,120323,66588
938,"Smile Like Yours, A (1997)",Comedy|Romance,120151,33657
939,Murder in the First (1995),Drama|Thriller,113870,8438
