movie_id,title,genres,imdbId,tmdbId
2873,G.I. Blues (1960),Comedy|Musical|Romance,tt0053848,18642.0
2874,Gypsy (1962),Musical,tt0056048,39391.0
2875,King Creole (1958),Crime|Drama|Musical,tt0051818,18644.0
2876,On the Town (1949),Comedy|Musical|Romance,tt0041716,31516.0
2877,Pee-wee's Big Adventure (1985),Adventure|Comedy,tt0089791,5683.0
2878,Regret to Inform (1998),Documentary,tt0181786,113279.0
2879,Saludos Amigos (1943),Animation|Children|Comedy,tt0036326,14906.0
2880,The Slipper and the Rose: The Story of Cinderella (1976),Adventure|Children|Fantasy|Musical|Romance,tt0075232,16176.0
2881,Things Change (1988),Comedy,tt0096259,52770.0
2882,Honeymoon in Vegas (1992),Comedy|Romance,tt0104438,12518.0
2883,Dinosaur (2000),Adventure|Animation|Children,tt0130623,10567.0
2884,Loser (2000),Comedy|Romance,tt0217630,10642.0
2885,Road Trip (2000),Comedy,tt0215129,9285.0
2886,Small Time Crooks (2000),Comedy|Crime,tt0196216,10569.0
2887,"Hollywood Knights, The (1980)",Comedy,tt0080881,21879.0
2888,"Myth of Fingerprints, The (1997)",Comedy|Drama,tt0119746,98502.0
2889,Possession (1981),Drama|Horror,tt0082933,21484.0
2890,"Twelve Chairs, The (1970)",Comedy,tt0066495,24918.0
2891,Mission: Impossible II (2000),Action|Adventure|Thriller,tt0120755,955.0
2892,Shanghai Noon (2000),Action|Adventure|Comedy|Western,tt0184894,8584.0
2893,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),Comedy,tt0154443,11332.0
2894,Carnival of Souls (1962),Horror|Thriller,tt0055830,16093.0
2895,Flying Tigers (1942),Action|Drama|Romance|War,tt0034742,29372.0
2896,"Gold Rush, The (1925)",Adventure|Comedy|Romance,tt0015864,962.0
2897,Monsieur Verdoux (1947),Comedy|Crime,tt0039631,30588.0
2898,On Her Majesty's Secret Service (1969),Action|Adventure|Romance|Thriller,tt0064757,668.0
2899,Seven Days in May (1964),Thriller,tt0058576,23518.0
2900,"Spy Who Loved Me, The (1977)",Action|Adventure|Thriller,tt0076752,691.0
2901,Vagabond (Sans toit ni loi) (1985),Drama,tt0089960,44018.0
2902,Moonraker (1979),Action|Adventure|Sci-Fi|Thriller,tt0079574,698.0
2903,"Man with the Golden Gun, The (1974)",Action|Adventure|Thriller,tt0071807,682.0
2904,"King in New York, A (1957)",Comedy|Drama,tt0050598,28973.0
2905,"Fighting Seabees, The (1944)",Action|Drama|War,tt0036824,22994.0
2906,Big Momma's House (2000),Comedy,tt0208003,9600.0
2907,American Gigolo (1980),Drama,tt0080365,2768.0
2908,"Endless Summer, The (1966)",Documentary,tt0060371,21.0
2909,"Guns of Navarone, The (1961)",Action|Adventure|Drama|War,tt0054953,10911.0
2910,Blow-Out (La grande bouffe) (1973),Drama,tt0070130,10102.0
2911,Lured (1947),Crime|Film-Noir|Mystery|Thriller,tt0039589,30308.0
2912,Pandora and the Flying Dutchman (1951),Drama,tt0043899,38688.0
2913,Quatermass and the Pit (1967),Horror|Sci-Fi,tt0062168,26912.0
2914,Quatermass 2 (Enemy from Space) (1957),Sci-Fi|Thriller,tt0050873,26278.0
2915,Puppet Master (1989),Horror|Sci-Fi|Thriller,tt0098143,26953.0
2916,Puppet Master II (1991),Horror|Sci-Fi|Thriller,tt0100438,26954.0
2917,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller,tt0102728,26956.0
2918,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller,tt0107899,26957.0
2919,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller,tt0110916,26958.0
2920,Curse of the Puppet Master (Puppet Master 6: The Curse) (1998),Horror|Sci-Fi|Thriller,tt0132451,26959.0
2921,Romeo and Juliet (1968),Drama|Romance,tt0063518,6003.0
2922,Stay Tuned (1992),Comedy,tt0105466,23939.0
2923,Blazing Saddles (1974),Comedy|Western,tt0071230,11072.0
2924,Benji (1974),Adventure|Children,tt0071206,23069.0
2925,Benji the Hunted (1987),Adventure|Children,tt0092638,21299.0
2926,For the Love of Benji (1977),Adventure|Children|Comedy|Drama,tt0076044,38802.0
2927,White Christmas (1954),Comedy|Musical|Romance,tt0047673,13368.0
2928,Eraserhead (1977),Drama|Horror,tt0074486,985.0
2929,Baraka (1992),Documentary,tt0103767,14002.0
2930,"Man with the Golden Arm, The (1955)",Drama,tt0048347,541.0
2931,"Decline of Western Civilization, The (1981)",Documentary|Musical,tt0082252,21137.0
2932,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary,tt0094980,36724.0
2933,For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western,tt0059578,938.0
2934,Magnum Force (1973),Action|Crime|Drama|Thriller,tt0070355,10648.0
2935,Blood Simple (1984),Crime|Drama|Film-Noir,tt0086979,11368.0
2936,"Fabulous Baker Boys, The (1989)",Drama|Romance,tt0097322,10875.0
2937,Prizzi's Honor (1985),Comedy|Drama|Romance,tt0089841,2075.0
2938,Flatliners (1990),Horror|Sci-Fi|Thriller,tt0099582,1551.0
2939,Light Years (Gandahar) (1988),Adventure|Animation|Fantasy|Sci-Fi,tt0095525,22500.0
2940,Porky's (1982),Comedy,tt0084522,10246.0
2941,Porky's II: The Next Day (1983),Comedy,tt0086129,19698.0
2942,Porky's Revenge (1985),Comedy,tt0089826,23919.0
2943,Private School (1983),Comedy,tt0086143,18835.0
2944,Class of Nuke 'Em High (1986),Comedy|Horror,tt0090849,26554.0
2945,"Toxic Avenger, The (1985)",Comedy|Horror,tt0090190,15239.0
2946,"Toxic Avenger, Part II, The (1989)",Comedy|Horror,tt0098503,28165.0
2947,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror,tt0098502,28169.0
2948,Night of the Creeps (1986),Comedy|Horror|Sci-Fi|Thriller,tt0091630,15762.0
2949,Predator 2 (1990),Action|Sci-Fi|Thriller,tt0100403,169.0
2950,"Running Man, The (1987)",Action|Sci-Fi,tt0093894,865.0
2951,Starman (1984),Adventure|Drama|Romance|Sci-Fi,tt0088172,9663.0
2952,"Brother from Another Planet, The (1984)",Drama|Sci-Fi,tt0087004,26889.0
2953,Alien Nation (1988),Crime|Drama|Sci-Fi|Thriller,tt0094631,10128.0
2954,Mad Max (1979),Action|Adventure|Sci-Fi,tt0079501,9659.0
2955,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi|Thriller,tt0082694,8810.0
2956,Mad Max Beyond Thunderdome (1985),Action|Adventure|Sci-Fi,tt0089530,9355.0
2957,Bird on a Wire (1990),Action|Comedy|Romance,tt0099141,1727.0
2958,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller,tt0092563,635.0
2959,9 1/2 Weeks (Nine 1/2 Weeks) (1986),Drama|Romance,tt0091635,10068.0
2960,Firestarter (1984),Horror|Thriller,tt0087262,11495.0
2961,Sleepwalkers (1992),Horror,tt0105428,11428.0
2962,Action Jackson (1988),Action|Comedy|Crime|Thriller,tt0094612,10117.0
2963,Soapdish (1991),Comedy,tt0102951,25562.0
2964,"Long Walk Home, The (1990)",Drama,tt0100046,51763.0
2965,Clara's Heart (1988),Drama,tt0094882,73079.0
2966,Burglar (1987),Comedy|Crime,tt0092710,38921.0
2967,Fatal Beauty (1987),Action|Comedy|Crime|Drama,tt0093011,35463.0
2968,Gone in 60 Seconds (2000),Action|Crime,tt0187078,9679.0
2969,American Pimp (1999),Documentary,tt0179074,24587.0
2970,Love's Labour's Lost (2000),Comedy|Romance,tt0182295,51333.0
2971,Sunshine (1999),Drama,tt0145503,17771.0
2972,Trixie (2000),Comedy|Crime|Mystery,tt0162711,31610.0
2973,Hamlet (1990),Drama,tt0099726,10264.0
2974,Coming Home (1978),Drama|War,tt0077362,31657.0
2975,American Pop (1981),Animation|Musical,tt0082009,29204.0
2976,Assault on Precinct 13 (1976),Action|Thriller,tt0074156,17814.0
2977,Near Dark (1987),Horror|Western,tt0093605,11879.0
2978,One False Move (1992),Crime|Drama|Film-Noir|Thriller,tt0102592,21128.0
2979,Shaft (1971),Action|Crime|Drama|Thriller,tt0067741,482.0
2980,"Conversation, The (1974)",Drama|Mystery,tt0071360,592.0
2981,Cutter's Way (1981),Drama|Thriller,tt0082220,31593.0
2982,"Fury, The (1978)",Horror,tt0077588,12611.0
2983,"Paper Chase, The (1973)",Drama,tt0070509,14328.0
2984,Prince of the City (1981),Drama,tt0082945,32047.0
2985,Serpico (1973),Crime|Drama,tt0070666,9040.0
2986,"Ace in the Hole (Big Carnival, The) (1951)",Drama,tt0043338,25364.0
2987,Lonely Are the Brave (1962),Drama|Western,tt0056195,43002.0
2988,"Sugarland Express, The (1974)",Drama,tt0072226,5121.0
2989,Trouble in Paradise (1932),Comedy|Romance,tt0023622,195.0
2990,Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy,tt0090728,6978.0
2991,Badlands (1973),Crime|Drama|Thriller,tt0069762,3133.0
2992,Battleship Potemkin (1925),Drama|War,tt0015648,643.0
2993,Boys and Girls (2000),Comedy|Romance,tt0204175,10571.0
2994,Shaft (2000),Action|Crime|Thriller,tt0162650,479.0
2995,Titan A.E. (2000),Action|Adventure|Animation|Children|Sci-Fi,tt0120913,7450.0
2996,Butterfly (La lengua de las mariposas) (1999),Drama,tt0188030,31023.0
2997,Jesus' Son (1999),Drama,tt0186253,25636.0
2998,Chicken Run (2000),Animation|Children|Comedy,tt0120630,7443.0
2999,"Me, Myself & Irene (2000)",Adventure|Comedy,tt0183505,2123.0
3000,"Patriot, The (2000)",Action|Drama|War,tt0187393,2024.0
3001,"Adventures of Rocky and Bullwinkle, The (2000)",Adventure|Animation|Children|Comedy|Fantasy,tt0131704,17711.0
3002,"Perfect Storm, The (2000)",Drama|Thriller,tt0177971,2133.0
3003,Asylum (1972),Horror,tt0068230,25993.0
3004,Communion (1989),Drama|Sci-Fi|Thriller,tt0097100,28774.0
3005,Fun and Fancy Free (1947),Animation|Children|Musical,tt0039404,46929.0
3006,"Kentucky Fried Movie, The (1977)",Comedy,tt0076257,11598.0
3007,"Blood In, Blood Out (1993)",Action|Crime|Drama|Thriller,tt0106469,9702.0
3008,F/X (1986),Action|Crime|Thriller,tt0089118,9873.0
3009,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),Action|Crime|Thriller,tt0101846,16820.0
3010,"Hot Spot, The (1990)",Crime|Drama|Romance,tt0099797,14864.0
3011,Missing in Action (1984),Action|War,tt0087727,15379.0
3012,Braddock: Missing in Action III (1988),Action|War,tt0094792,27352.0
3013,Thunderbolt and Lightfoot (1974),Action,tt0072288,8348.0
3014,Dreamscape (1984),Horror|Sci-Fi|Thriller,tt0087175,24099.0
3015,The Golden Voyage of Sinbad (1973),Action|Adventure|Fantasy,tt0071569,17897.0
3016,House Party (1990),Comedy,tt0099800,16094.0
3017,House Party 2 (1991),Comedy|Drama|Romance,tt0102065,16096.0
3018,Make Mine Music (1946),Animation|Children|Musical,tt0038718,20343.0
3019,Nekromantik (1987),Comedy|Horror,tt0093608,11822.0
3020,Rocketship X-M (1950),Sci-Fi,tt0042897,37744.0
3021,Croupier (1998),Crime|Drama,tt0159382,12706.0
3022,"Kid, The (2000)",Comedy|Fantasy,tt0219854,4244.0
3023,Scary Movie (2000),Comedy|Horror,tt0175142,4247.0
3024,But I'm a Cheerleader (1999),Comedy,tt0179116,20770.0
3025,Shower (Xizao) (1999),Comedy,tt0215369,1050.0
3026,Blow-Up (Blowup) (1966),Drama|Mystery,tt0060176,1052.0
3027,"Pawnbroker, The (1964)",Drama,tt0059575,20540.0
3028,Groove (2000),Drama,tt0212974,23655.0
3029,Footloose (1984),Drama,tt0087277,1788.0
3030,Duel in the Sun (1946),Drama|Romance|Western,tt0038499,32275.0
3031,X-Men (2000),Action|Adventure|Sci-Fi,tt0120903,36657.0
3032,Chuck & Buck (2000),Comedy|Drama,tt0200530,44490.0
3033,"Five Senses, The (1999)",Drama,tt0168794,47585.0
3034,What Lies Beneath (2000),Drama|Horror|Mystery,tt0161081,2655.0
3035,Pokémon the Movie 2000 (2000),Animation|Children,tt0210234,12599.0
3036,Criminal Lovers (1999),Crime|Drama|Romance|Thriller,tt0205735,33828.0
3037,Anatomy of a Murder (1959),Drama|Mystery,tt0052561,93.0
3038,Freejack (1992),Action|Sci-Fi,tt0104299,9278.0
3039,H.O.T.S. (1979),Comedy,tt0079257,59181.0
3040,Knightriders (1981),Action|Adventure|Drama,tt0082622,22167.0
3041,Mackenna's Gold (1969),Western,tt0064615,18118.0
3042,Sinbad and the Eye of the Tiger (1977),Adventure|Fantasy,tt0076716,11940.0
3043,What About Bob? (1991),Comedy,tt0103241,10276.0
3044,White Sands (1992),Drama|Thriller,tt0105813,19380.0
3045,Breaker Morant (1980),Drama|War,tt0080310,13783.0
3046,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),Comedy,tt0068555,11624.0
3047,Interiors (1978),Drama,tt0077742,15867.0
3048,Love and Death (1975),Comedy,tt0073312,11686.0
3049,"Official Story, The (La historia oficial) (1985)",Drama,tt0089276,29263.0
3050,Tampopo (1985),Comedy,tt0092048,11830.0
3051,Thomas and the Magic Railroad (2000),Children,tt0205461,16110.0
3052,Nutty Professor II: The Klumps (2000),Comedy,tt0144528,12107.0
3053,"Girl on the Bridge, The (Fille sur le pont, La) (1999)",Drama|Romance,tt0144201,10401.0
3054,Wonderland (1999),Drama,tt0171865,32640.0
3055,Autumn in New York (2000),Drama|Romance,tt0174480,10641.0
3056,Coyote Ugly (2000),Comedy|Drama|Romance,tt0200550,6282.0
3057,Hollow Man (2000),Horror|Sci-Fi|Thriller,tt0164052,9383.0
3058,Space Cowboys (2000),Action|Adventure|Comedy|Sci-Fi,tt0186566,5551.0
3059,Mad About Mambo (2000),Comedy|Romance,tt0156757,43079.0
3060,Saving Grace (2000),Comedy,tt0195234,2360.0
3061,"Black Sabbath (Tre volti della paura, I) (1963)",Horror,tt0057603,28043.0
3062,"Brain That Wouldn't Die, The (1962)",Horror|Sci-Fi,tt0052646,33468.0
3063,Bronco Billy (1980),Adventure|Drama|Romance,tt0080472,21866.0
3064,"Crush, The (1993)",Thriller,tt0106627,33408.0
3065,Kelly's Heroes (1970),Action|Comedy|War,tt0065938,11589.0
3066,Phantasm II (1988),Action|Fantasy|Horror|Sci-Fi|Thriller,tt0095863,15158.0
3067,Phantasm III: Lord of the Dead (1994),Horror,tt0110823,16139.0
3068,Phantasm IV: Oblivion (1998),Horror,tt0138703,16146.0
3069,Pumpkinhead (1988),Horror,tt0095925,26515.0
3070,Air America (1990),Action|Comedy,tt0099005,11856.0
3071,Sleepaway Camp (1983),Horror,tt0086320,13567.0
3072,Steel Magnolias (1989),Drama,tt0098384,10860.0
3073,And God Created Woman (Et Dieu... créa la femme) (1956),Drama,tt0049189,8420.0
3074,Easy Money (1983),Comedy,tt0085470,18391.0
3075,"Ilsa, She Wolf of the SS (1974)",Horror,tt0071650,20850.0
3076,Silent Fall (1994),Drama|Thriller,tt0111187,39473.0
3077,The Spiral Staircase (1945),Horror|Mystery|Thriller,tt0038975,27452.0
3078,I'm the One That I Want (2000),Comedy,tt0251739,38548.0
3079,"Tao of Steve, The (2000)",Comedy,tt0234853,20438.0
3080,Aimée & Jaguar (1999),Drama|Romance|War,tt0130444,2211.0
3081,"Affair of Love, An (Liaison pornographique, Une) (1999)",Drama|Romance,tt0204709,46991.0
3082,Bless the Child (2000),Thriller,tt0163983,10391.0
3083,Cecil B. DeMented (2000),Comedy,tt0173716,14195.0
3084,"Eyes of Tammy Faye, The (2000)",Documentary,tt0233687,15665.0
3085,"Opportunists, The (2000)",Comedy|Crime|Drama,tt0138681,45905.0
3086,"Replacements, The (2000)",Comedy,tt0191397,10393.0
3087,"Cell, The (2000)",Drama|Horror|Thriller,tt0209958,8843.0
3088,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi,tt0188640,10643.0
3089,"Original Kings of Comedy, The (2000)",Comedy|Documentary,tt0236388,23618.0
3090,"Naked Gun: From the Files of Police Squad!, The (1988)",Action|Comedy|Crime|Romance,tt0095705,37136.0
3091,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy,tt0102510,37137.0
3092,Our Town (1940),Drama,tt0032881,23283.0
3093,Shane (1953),Drama|Western,tt0046303,3110.0
3094,"Suddenly, Last Summer (1959)",Drama,tt0053318,14698.0
3095,Cat Ballou (1965),Comedy|Western,tt0059017,11694.0
3096,"Devil Rides Out, The (1968)",Horror,tt0062885,39891.0
3097,Supergirl (1984),Action|Adventure|Fantasy,tt0088206,9651.0
3098,"Art of War, The (2000)",Action|Thriller,tt0160009,11398.0
3099,"Ballad of Ramblin' Jack, The (2000)",Documentary,tt0236008,161687.0
3100,Bring It On (2000),Comedy,tt0204946,1588.0
3101,Catfish in Black Bean Sauce (2000),Comedy|Drama,tt0162903,287821.0
3102,Love & Sex (2000),Comedy|Drama|Romance,tt0234137,25128.0
3103,Steal This Movie! (2000),Drama,tt0161216,18153.0
3104,Highlander: Endgame (Highlander IV) (2000),Action|Adventure|Fantasy,tt0144964,12211.0
3105,Back Stage (2000),Documentary,tt0259207,137236.0
3106,Turn It Up (2000),Crime|Drama,tt0216772,9995.0
3107,Anatomy (Anatomie) (2000),Horror,tt0187696,1698.0
3108,Nurse Betty (2000),Comedy|Crime|Drama|Romance|Thriller,tt0171580,10480.0
3109,"Watcher, The (2000)",Crime|Thriller,tt0204626,10685.0
3110,"Way of the Gun, The (2000)",Crime|Thriller,tt0202677,1619.0
3111,Almost Famous (2000),Drama,tt0181875,786.0
3112,Crime and Punishment in Suburbia (2000),Comedy|Drama,tt0197384,46119.0
3113,Duets (2000),Comedy|Drama,tt0134630,18074.0
3114,Goya in Bordeaux (Goya en Burdeos) (1999),Drama,tt0210717,170767.0
3115,Urbania (2000),Drama,tt0182508,77332.0
3116,"Specials, The (2000)",Comedy,tt0181836,29015.0
3117,Under Suspicion (2000),Crime|Thriller,tt0164212,10562.0
3118,Urban Legends: Final Cut (2000),Horror,tt0192731,12212.0
3119,Woman on Top (2000),Comedy|Romance,tt0206420,14629.0
3120,Dancer in the Dark (2000),Drama|Musical,tt0168629,16.0
3121,Best in Show (2000),Comedy,tt0218839,13785.0
3122,Barenaked in America (1999),Documentary,tt0211219,15752.0
3123,"Broken Hearts Club, The (2000)",Drama,tt0222850,22597.0
3124,Girlfight (2000),Drama,tt0210075,19348.0
3125,Remember the Titans (2000),Drama,tt0210945,10637.0
3126,Hellraiser (1987),Horror,tt0093177,9003.0
3127,Hellbound: Hellraiser II (1988),Horror,tt0095294,9064.0
3128,Hellraiser III: Hell on Earth (1992),Horror,tt0104409,11569.0
3129,"Faraway, So Close (In weiter Ferne, so nah!) (1993)",Drama|Fantasy|Mystery|Romance,tt0107209,10434.0
3130,Beach Party (1963),Comedy,tt0056860,26484.0
3131,Bikini Beach (1964),Comedy,tt0057887,39113.0
3132,Return of the Fly (1959),Horror|Sci-Fi,tt0053219,38126.0
3133,Pajama Party (1964),Comedy,tt0058440,53617.0
3134,Stranger Than Paradise (1984),Comedy|Drama,tt0088184,469.0
3135,Voyage to the Bottom of the Sea (1961),Adventure|Sci-Fi,tt0055608,2160.0
3136,Fantastic Voyage (1966),Adventure|Sci-Fi,tt0060397,2161.0
3137,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror,tt0040068,3073.0
3138,"Bank Dick, The (1940)",Comedy,tt0032234,911.0
3139,"Creature from the Black Lagoon, The (1954)",Adventure|Horror|Sci-Fi,tt0046876,10973.0
3140,"Invisible Man, The (1933)",Horror|Sci-Fi,tt0024184,10787.0
3141,"Killer Shrews, The (1959)",Horror|Sci-Fi,tt0052969,43109.0
3142,Kronos (1957),Sci-Fi,tt0050610,43230.0
3143,Phantom of the Opera (1943),Horror|Musical|Thriller,tt0036261,15855.0
3144,Runaway (1984),Sci-Fi|Thriller,tt0088024,9507.0
3145,"Slumber Party Massacre, The (1982)",Horror,tt0084695,27475.0
3146,Slumber Party Massacre II (1987),Horror,tt0093996,27764.0
3147,Slumber Party Massacre III (1990),Horror,tt0100639,27767.0
3148,Sorority House Massacre (1986),Horror,tt0091990,40760.0
3149,Sorority House Massacre II (1990),Horror,tt0100663,40446.0
3150,Bamboozled (2000),Comedy,tt0215545,24664.0
3151,Digimon: The Movie (2000),Adventure|Animation|Children,tt0259974,20455.0
3152,Get Carter (2000),Action|Drama|Thriller,tt0208988,10461.0
3153,Get Carter (1971),Action|Crime|Drama|Thriller,tt0067128,1485.0
3154,Meet the Parents (2000),Comedy,tt0212338,1597.0
3155,Requiem for a Dream (2000),Drama,tt0180093,641.0
3156,Tigerland (2000),Drama,tt0170691,10687.0
3157,Two Family House (2000),Drama,tt0202641,63956.0
3158,"Contender, The (2000)",Drama|Thriller,tt0208874,6521.0
3159,Dr. T and the Women (2000),Comedy|Romance,tt0205271,10763.0
3160,"Ladies Man, The (2000)",Comedy,tt0213790,16888.0
3161,Lost Souls (2000),Drama|Horror|Thriller,tt0160484,10383.0
3162,Billy Jack (1971),Action|Drama,tt0066832,21142.0
3163,"Time Machine, The (1960)",Action|Adventure|Sci-Fi,tt0054387,2134.0
3164,Haunted (1995),Drama|Thriller,tt0113269,18801.0
3165,Ghoulies (1985),Horror,tt0089200,18498.0
3166,Ghoulies II (1987),Comedy|Horror,tt0093091,28605.0
3167,"Unsinkable Molly Brown, The (1964)",Musical,tt0058708,42797.0
3168,"Adventures of Ichabod and Mr. Toad, The (1949)",Animation|Children,tt0041094,13465.0
3169,"Strange Love of Martha Ivers, The (1946)",Drama|Film-Noir,tt0038988,27033.0
3170,Detour (1945),Crime|Film-Noir,tt0037638,20367.0
3171,Billy Elliot (2000),Drama,tt0249462,71.0
3172,Bedazzled (2000),Comedy,tt0230030,1636.0
3173,Pay It Forward (2000),Drama,tt0223897,10647.0
3174,"Beyond, The (E tu vivrai nel terrore - L'aldilà) (1981)",Horror,tt0082307,19204.0
3175,"Private Eyes, The (1981)",Comedy|Mystery,tt0081376,13762.0
3176,"Legend of Drunken Master, The (Jui kuen II) (1994)",Action|Comedy,tt0111512,12207.0
3177,Book of Shadows: Blair Witch 2 (2000),Crime|Horror|Mystery|Thriller,tt0229260,11531.0
3178,Lucky Numbers (2000),Comedy|Drama,tt0219952,10783.0
3179,Stardom (2000),Comedy|Drama,tt0192949,47302.0
3180,Charlie's Angels (2000),Action|Comedy,tt0160127,4327.0
3181,"Legend of Bagger Vance, The (2000)",Drama|Romance,tt0146984,4958.0
3182,Little Nicky (2000),Comedy,tt0185431,9678.0
3183,Men of Honor (2000),Drama,tt0203019,11978.0
3184,Red Planet (2000),Action|Sci-Fi|Thriller,tt0199753,8870.0
3185,You Can Count on Me (2000),Drama|Romance,tt0203230,14295.0
3186,Diamonds Are Forever (1971),Action|Adventure|Thriller,tt0066995,681.0
3187,"Eagle Has Landed, The (1976)",Drama|War,tt0074452,11372.0
3188,"6th Day, The (2000)",Action|Sci-Fi|Thriller,tt0216216,8452.0
3189,Bounce (2000),Drama|Romance,tt0186894,10862.0
3190,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Children|Comedy|Fantasy,tt0170016,8871.0
3191,One Day in September (1999),Documentary,tt0230591,34045.0
3192,Rugrats in Paris: The Movie (2000),Animation|Children|Comedy,tt0213203,16340.0
3193,102 Dalmatians (2000),Children|Comedy,tt0211181,10481.0
3194,Malèna (2000),Drama|Romance|War,tt0213847,10867.0
3195,Quills (2000),Drama|Romance,tt0180073,10876.0
3196,Unbreakable (2000),Drama|Sci-Fi,tt0217869,9741.0
3197,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drama|Romance,tt0190332,146.0
3198,Dungeons & Dragons (2000),Action|Adventure|Comedy|Fantasy,tt0190374,11849.0
3199,Proof of Life (2000),Drama,tt0228750,11983.0
3200,Vertical Limit (2000),Action|Adventure,tt0190865,11678.0
3201,"Bounty, The (1984)",Adventure|Drama,tt0086993,2669.0
3202,Code of Silence (1985),Action,tt0088936,20721.0
3203,"Planes, Trains & Automobiles (1987)",Comedy,tt0093748,2609.0
3204,She's Having a Baby (1988),Comedy,tt0096094,12714.0
3205,"Living Daylights, The (1987)",Action|Adventure|Thriller,tt0093428,708.0
3206,Transformers: The Movie (1986),Adventure|Animation|Children|Sci-Fi,tt0092106,1857.0
3207,Wall Street (1987),Drama,tt0094291,10673.0
3208,Born on the Fourth of July (1989),Drama|War,tt0096969,2604.0
3209,Talk Radio (1988),Drama,tt0096219,10132.0
3210,Brewster's Millions (1985),Comedy,tt0088850,11064.0
3211,Snatch (2000),Comedy|Crime|Thriller,tt0208092,107.0
3212,Punchline (1988),Comedy|Drama,tt0095927,40820.0
3213,Chocolat (2000),Drama|Romance,tt0241303,392.0
3214,"Dude, Where's My Car? (2000)",Comedy|Sci-Fi,tt0242423,8859.0
3215,"Emperor's New Groove, The (2000)",Adventure|Animation|Children|Comedy|Fantasy,tt0120917,11688.0
3216,Pollock (2000),Drama,tt0183659,12509.0
3217,What Women Want (2000),Comedy|Romance,tt0207201,3981.0
3218,Finding Forrester (2000),Drama,tt0181536,711.0
3219,"Gift, The (2000)",Thriller,tt0219699,2046.0
3220,Before Night Falls (2000),Drama,tt0247196,5001.0
3221,Cast Away (2000),Drama,tt0162222,8358.0
3222,"Family Man, The (2000)",Comedy|Drama|Romance,tt0218967,5994.0
3223,"House of Mirth, The (2000)",Romance,tt0200720,25520.0
3224,Miss Congeniality (2000),Comedy|Crime,tt0212346,1493.0
3225,Nowhere to Hide (Injeong sajeong bol geot eobtda) (1999),Action|Comedy|Crime|Thriller,tt0223530,25660.0
3226,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime,tt0190590,134.0
3227,State and Main (2000),Comedy|Drama,tt0120202,21991.0
3228,Dracula 2000 (2000),Horror,tt0219653,10577.0
3229,All the Pretty Horses (2000),Drama|Romance|Western,tt0149624,21355.0
3230,Thirteen Days (2000),Drama|Thriller|War,tt0146309,11973.0
3231,Traffic (2000),Crime|Drama|Thriller,tt0181865,1900.0
3232,"Claim, The (2000)",Romance|Western,tt0218378,44853.0
3233,Shadow of the Vampire (2000),Drama|Horror,tt0189998,10873.0
3234,House of Games (1987),Crime|Film-Noir|Mystery|Thriller,tt0093223,26719.0
3235,Annie (1982),Children|Musical,tt0083564,15739.0
3236,Don't Tell Mom the Babysitter's Dead (1991),Comedy,tt0101757,15413.0
3237,"Officer and a Gentleman, An (1982)",Drama|Romance,tt0084434,2623.0
3238,"Alamo, The (1960)",Action|Drama|War|Western,tt0053580,11209.0
3239,At Close Range (1986),Crime|Drama,tt0090670,13715.0
3240,Breakheart Pass (1975),Western,tt0072735,8043.0
3241,Friendly Persuasion (1956),Drama,tt0049233,43258.0
3242,Gettysburg (1993),Drama|War,tt0107007,10655.0
3243,Imaginary Crimes (1994),Drama,tt0110115,75490.0
3244,Antitrust (2001),Crime|Drama|Thriller,tt0218817,9989.0
3245,Double Take (2001),Action|Comedy,tt0238948,18828.0
3246,Save the Last Dance (2001),Drama|Romance,tt0206275,9816.0
3247,Panic (2000),Drama,tt0194218,20637.0
3248,"Pledge, The (2001)",Crime|Drama|Mystery|Thriller,tt0237572,5955.0
3249,Love Field (1992),Drama,tt0104765,66599.0
3250,The Man in the Moon (1991),Drama|Romance,tt0102388,17474.0
3251,Mystic Pizza (1988),Comedy|Drama|Romance,tt0095690,11191.0
3252,Prelude to a Kiss (1992),Comedy|Drama|Romance,tt0105165,2613.0
3253,I'm Gonna Git You Sucka (1988),Action|Comedy,tt0095348,17006.0
3254,Untamed Heart (1993),Drama|Romance,tt0108451,26333.0
