user_id,movie_id,rating
196,2804,4
196,736,3
196,1440,2
196,2475,5
196,2951,5
196,871,5
196,2802,5
196,2659,2
196,238,5
196,2366,5
196,2923,5
196,2330,4
196,2941,1
196,404,4
196,2859,3
196,2717,5
196,2942,1
196,2955,4
196,2852,1
196,2786,4
196,2793,4
197,2299,5
197,3097,4
197,1727,3
197,2336,5
197,333,4
197,812,5
197,1472,5
197,2024,3
197,1111,5
197,2955,3
197,1572,4
197,1653,5
197,32,3
197,952,5
197,233,5
197,2954,3
197,1374,3
197,1342,4
197,2765,3
197,822,3
197,1252,5
197,283,3
197,1113,4
197,1128,4
197,392,5
197,1646,5
197,744,4
197,2102,5
197,538,5
197,344,4
197,993,5
197,970,3
197,2115,1
197,2061,5
197,523,5
197,1659,4
197,1576,4
197,2378,1
197,643,5
197,486,4
197,332,3
197,295,5
197,1349,5
197,626,4
197,1676,4
197,1115,5
197,1223,5
197,1331,5
197,2902,5
197,1099,5
197,266,2
197,2240,4
197,840,2
197,1582,5
197,1827,3
197,578,3
197,965,5
197,565,5
197,2953,4
197,1664,5
197,2113,4
197,2776,4
197,322,3
198,1139,3
198,694,5
198,963,5
198,3364,4
198,997,5
198,2217,2
198,2621,3
198,3221,3
198,4316,3
198,3800,4
198,1005,5
198,2413,3
198,1623,5
198,2405,5
198,1019,3
198,732,5
198,2579,5
198,3231,4
198,4351,5
198,4388,2
198,2551,1
198,4364,5
198,1172,3
198,976,5
198,3045,5
198,1003,5
198,2827,4
198,2600,3
198,35,5
198,4414,2
198,4307,1
198,3185,4
198,930,3
198,3845,1
198,1042,5
198,915,5
198,2568,5
198,2286,5
198,4557,3
198,2769,4
198,2153,4
198,3851,4
198,3226,4
198,4133,4
198,1667,5
198,843,1
198,2539,5
198,978,5
198,2383,1
198,1466,2
198,536,3
198,1373,2
198,2683,4
198,3641,1
198,1007,4
198,3735,2
198,3134,2
198,2778,4
198,3197,3
198,842,4
198,1366,4
198,954,2
198,1026,2
198,960,4
198,4252,4
198,2081,5
198,2529,3
198,879,2
198,2376,2
198,867,4
198,3416,4
198,1012,5
198,977,5
198,955,5
198,3121,3
199,6082,4
199,6775,3
199,25,4
199,956,5
199,7708,3
199,6119,5
199,7620,3
199,2680,4
199,6951,3
199,2816,4
199,7142,3
199,6222,3
199,7609,4
199,7723,3
199,1014,3
199,185,3
199,4984,2
199,6355,3
199,7720,3
199,952,5
199,1366,3
199,8438,3
199,4365,3
199,473,4
199,490,1
199,7956,3
199,358,3
199,7719,3
199,7411,3
199,525,4
199,7657,3
199,7634,3
199,6271,3
199,7179,4
199,6790,3
199,2160,2
199,999,4
199,4911,4
199,6617,4
199,6537,4
199,7666,3
199,7721,3
199,6250,4
199,993,4
199,970,4
199,523,5
199,345,3
199,1920,3
199,7585,4
199,2372,5
199,8155,4
199,7638,4
199,6985,3
199,7045,4
199,1452,3
199,6743,4
199,7166,2
199,8190,4
199,46,4
199,1763,3
199,6755,3
199,407,4
199,7735,4
199,7054,3
199,7056,2
199,7504,3
199,6855,4
199,8412,3
199,3997,3
199,4118,4
199,1580,4
199,7203,2
199,5243,4
199,4810,4
199,5112,3
199,5225,2
199,2061,5
199,7757,4
199,6420,4
199,925,1
199,1573,4
199,4662,3
199,2102,3
199,4549,4
199,7516,3
199,6531,4
199,3796,3
199,7432,3
199,903,4
199,6643,3
199,7707,3
199,7704,2
199,1342,2
199,619,5
199,283,4
199,4548,4
199,7758,4
199,6885,3
199,7756,4
199,6377,4
199,1961,4
199,8143,4
199,3582,3
199,160,3
199,4594,4
199,286,3
199,7464,4
199,7290,3
199,7822,3
199,1293,4
199,7289,4
199,6919,4
199,7515,3
199,4907,3
199,7921,3
199,1572,4
199,6829,4
199,4821,1
199,7873,3
199,102,4
199,7584,3
199,7460,3
199,8422,3
199,965,5
199,6888,4
199,641,4
199,2334,3
199,8309,4
199,7586,3
199,5075,1
199,5138,3
199,6702,3
199,7244,3
199,6703,3
199,911,5
199,8402,4
199,4944,4
199,6830,2
199,428,3
199,7658,3
199,6,4
199,2231,4
199,6359,4
199,1919,4
199,8076,4
199,6682,4
199,8369,3
199,1374,4
199,8372,4
199,1018,4
199,8416,4
199,4602,3
199,6456,3
199,7212,3
199,5065,4
199,4589,2
199,7177,4
199,7426,3
199,2133,4
199,4388,3
199,2750,4
199,10,2
199,2336,4
199,1256,3
199,3801,3
199,4868,4
199,6742,4
199,8417,4
199,3866,4
199,4132,3
199,7734,3
199,7793,3
199,3902,3
199,6773,4
199,6812,3
199,23,3
199,2949,4
199,8560,2
199,6686,3
199,5014,3
199,7825,3
199,4840,3
199,5469,1
199,7427,4
199,1359,3
199,6807,4
199,285,4
199,8108,4
199,1809,5
199,5921,4
199,6707,4
199,2856,3
199,694,3
199,7094,3
199,4389,3
199,7039,3
199,7339,3
199,6759,2
199,6546,4
199,5915,4
199,5864,3
199,153,4
199,7475,3
199,2037,4
199,7823,3
199,1335,4
199,7041,4
199,4766,3
199,536,3
199,6994,3
199,8307,4
199,5522,3
199,7454,3
199,643,3
199,3314,3
199,7717,3
199,6363,3
199,7171,2
199,4578,3
199,8430,3
199,5129,3
199,1023,4
199,6620,4
199,5482,4
199,3278,3
199,5531,2
199,5149,4
199,2861,3
199,744,3
199,3708,2
199,7624,3
199,870,5
199,32,3
199,7389,3
199,5808,4
199,3979,3
199,2172,3
199,2643,4
199,7395,3
199,2394,4
199,7741,4
199,7185,3
199,7642,4
199,1064,4
199,839,4
199,6515,4
199,4096,4
199,1331,4
199,6904,3
199,7569,3
199,7695,4
199,3842,4
199,968,3
199,7626,4
199,5475,2
199,8367,4
199,2067,3
199,5810,4
199,954,3
199,6810,4
199,969,5
199,7541,3
199,6952,1
199,3364,5
199,5566,4
199,7810,4
199,6929,2
199,2791,4
199,6976,3
199,7122,3
199,4843,3
199,7319,4
199,8026,3
199,7256,4
199,7383,4
199,6978,3
199,3031,2
199,6794,4
199,7513,4
199,7183,3
199,8146,4
199,7538,4
199,5558,1
199,6481,4
199,8095,4
199,6799,4
199,1258,4
199,3186,3
199,7188,4
199,3569,4
199,6822,3
199,5351,4
199,5962,4
199,4459,4
199,3967,4
199,6909,4
199,1762,4
199,3458,3
199,5445,3
199,7004,3
199,7856,4
199,233,5
199,5799,4
199,1005,4
199,1589,4
199,3188,2
199,1252,4
199,5606,4
199,7476,4
199,526,4
199,49,4
199,6129,4
199,322,4
199,2286,4
199,486,4
199,5602,3
199,7563,4
199,7391,3
199,6783,3
199,7544,3
199,7566,3
199,6304,3
199,4161,4
199,6628,3
199,7857,3
199,577,3
199,1848,4
199,43,4
199,3211,4
199,3868,4
199,1479,3
199,5888,4
199,7440,3
199,5902,3
199,264,4
199,6162,3
199,7227,3
199,1233,3
199,6172,3
199,263,4
199,7217,3
199,7819,3
199,6408,4
199,3154,4
199,5941,4
199,7928,3
199,6530,3
199,7543,4
199,7929,4
199,1972,4
199,1287,5
199,4681,3
199,7759,4
199,6093,4
199,6158,3
199,7685,4
199,7854,4
199,1351,4
199,6720,4
199,6873,4
199,1223,4
199,5387,3
199,5242,3
199,1842,3
199,7526,4
199,7927,3
199,6138,4
199,7784,4
199,7180,3
199,12,4
199,7917,4
199,7919,4
199,5478,2
199,2858,4
199,2529,4
199,7672,4
199,1099,3
199,7181,3
199,7195,3
199,7752,3
199,267,5
199,6901,4
199,5472,4
199,6704,3
199,6696,3
199,7182,3
199,1286,2
199,3696,3
199,7878,3
199,6122,3
199,7750,4
199,1543,3
199,6676,3
199,7001,3
199,5395,2
199,6735,3
199,6940,3
199,7679,3
199,6845,3
199,7811,3
199,6657,4
199,5188,2
199,4495,4
199,1582,4
199,4078,1
199,6916,3
199,7381,3
199,16,4
199,6384,2
199,6646,3
199,7103,4
199,6007,4
199,1027,3
199,7702,3
199,7987,4
199,1149,1
199,1261,4
199,7128,3
199,101,4
199,4414,3
199,7433,3
199,7698,4
200,3023,1
200,7048,3
200,3361,4
200,3217,2
200,2372,4
200,2424,4
200,6424,1
200,6405,4
200,6954,2
200,6952,4
200,4314,1
200,5873,2
200,4201,3
200,5378,2
200,7804,3
200,8422,3
200,3364,4
200,8118,3
200,1589,4
200,7754,3
200,4118,4
200,977,4
200,5938,3
200,428,3
200,1280,3
200,3868,4
200,1252,4
200,7047,3
200,3811,2
200,6400,3
200,5429,3
200,1573,4
200,955,1
200,6707,2
200,5606,1
200,8252,3
200,6301,3
200,3879,4
200,1293,5
200,6456,4
200,2529,3
200,5893,1
200,1572,4
200,5624,3
200,8781,4
200,3244,3
200,8430,4
200,8146,2
200,6357,3
200,1515,4
200,5607,3
200,3314,4
200,3842,4
200,4259,1
200,4132,4
200,5608,3
200,7555,1
200,7740,3
200,8547,4
200,8425,3
200,5385,4
200,6442,4
200,6419,3
200,1223,2
200,6681,2
200,5377,4
200,6412,3
200,1107,1
200,32,4
200,6679,4
200,7041,1
200,6812,4
200,6717,1
200,4226,4
200,6408,3
200,530,4
200,2903,3
200,473,4
200,7566,4
200,150,4
200,7383,4
200,4347,3
200,2370,2
200,3996,4
200,2968,3
200,3221,1
200,1059,4
200,322,4
200,1288,2
200,6820,4
200,3224,3
200,7795,4
200,1256,2
200,5819,3
200,6688,4
200,5862,2
200,8842,4
200,448,4
200,4078,4
200,7091,4
200,1233,3
200,5390,2
200,3056,2
200,6196,1
200,5015,3
200,5453,2
200,404,4
200,7095,3
200,3058,3
200,1119,2
200,125,4
200,7943,4
200,4601,4
200,823,4
200,643,2
200,6864,3
200,6844,4
200,6515,1
200,2211,1
200,1835,4
200,878,1
200,8356,3
200,7172,3
200,5475,3
200,7878,4
200,7542,3
200,7543,3
200,3215,1
200,1308,4
200,5016,4
200,2891,3
200,3439,3
200,8004,4
200,6855,2
200,528,1
200,3417,3
200,6082,2
200,4391,2
200,164,2
200,3800,4
200,1863,4
200,5113,3
200,6609,1
200,5482,4
200,2762,4
200,1349,3
200,6530,3
200,3416,4
200,7179,4
200,8295,3
200,3457,3
200,7233,4
200,6546,3
200,5464,1
200,2083,4
200,6121,2
200,7620,3
200,1403,1
200,6873,4
200,5022,3
200,1975,4
200,1912,2
200,1976,4
200,2717,4
200,8432,3
200,4594,2
200,4854,3
200,327,2
200,1358,2
200,2148,1
200,6744,4
200,2718,3
200,1044,4
200,4683,4
200,2,3
200,1018,4
200,8331,2
200,6198,5
200,6259,3
200,6102,4
200,3638,2
200,6602,4
200,329,3
200,3508,1
200,101,3
200,6865,1
200,887,3
200,4599,4
200,1479,3
200,870,1
200,332,3
200,8876,1
200,6132,3
200,4687,2
200,4409,4
200,1997,4
200,267,4
200,4686,4
200,526,4
200,5566,4
200,3458,2
200,6742,4
200,6720,4
200,3537,2
200,6761,4
200,3668,4
200,7639,4
200,7212,1
200,3418,2
200,7471,3
200,6025,2
200,4548,4
200,562,3
200,2137,3
200,1,3
200,6893,4
200,6919,2
200,7889,1
200,342,3
200,7921,4
200,3411,3
200,2180,1
200,5972,2
200,7528,3
200,1929,3
200,4602,4
200,8053,4
200,7453,2
200,6852,1
200,4868,1
200,405,3
200,6531,4
200,1335,5
200,2163,1
200,6190,2
200,7893,4
200,5078,3
200,8303,4
200,4442,3
200,2061,5
200,264,4
200,1935,3
200,3653,2
200,6558,4
200,520,3
200,7206,4
200,1887,1
200,6143,3
200,882,4
200,1023,5
200,522,1
200,6643,3
200,3557,3
201,342,4
201,4118,4
201,5615,4
201,4409,4
201,5149,4
201,283,4
201,2172,4
201,5972,3
201,1929,3
201,5390,3
201,5557,4
201,345,4
201,2629,4
201,428,5
201,97,3
201,145,4
201,1842,4
201,4683,4
201,101,5
201,1518,5
201,5483,1
201,5519,4
201,5518,4
201,264,5
201,267,5
201,526,4
201,1865,5
201,5565,1
201,3154,4
201,5384,5
201,1915,3
201,5520,5
201,1044,5
201,5607,5
201,1223,5
201,5566,4
201,4388,5
201,5601,4
201,1,5
201,55,4
201,407,4
201,2151,3
201,49,5
201,3031,4
201,6,5
201,32,5
201,911,5
201,5531,4
201,536,4
201,2504,4
201,2081,4
201,2148,4
201,233,5
201,5958,5
201,965,5
201,619,5
201,4387,3
201,3796,4
201,952,5
201,208,1
201,1133,4
201,2158,3
201,3265,4
201,3416,5
201,473,4
201,4365,4
201,5526,4
201,442,3
201,5469,4
201,2240,5
201,4259,5
201,322,4
201,3866,5
201,4078,4
201,617,4
201,5113,5
201,5599,5
201,5482,4
201,5560,4
201,562,4
201,1023,5
201,915,5
201,133,4
201,5016,1
201,5009,5
201,5014,5
201,165,3
201,5939,4
201,46,5
201,3800,5
201,1479,4
201,315,4
201,1640,3
201,2815,4
201,5377,5
201,4862,5
201,285,5
201,4601,5
201,1674,5
201,2211,2
201,890,5
201,643,4
201,5475,4
201,954,5
201,5539,4
201,5558,4
201,5546,3
201,367,4
201,975,4
201,1314,4
201,5608,5
201,5452,4
201,523,4
201,130,5
201,5562,4
201,4578,4
201,33,4
201,2790,4
201,525,4
201,2367,4
201,674,4
201,1820,4
202,2194,4
202,392,2
202,2491,4
202,3520,5
202,1023,5
202,2102,3
202,975,5
202,1003,4
202,3139,2
202,2190,5
202,1576,2
202,887,4
202,2634,4
202,3238,4
202,1932,4
202,2953,4
202,3730,2
202,2719,3
202,1529,4
202,1683,3
202,2146,3
202,3830,5
202,3593,2
202,3909,5
202,2770,5
202,285,5
202,3475,3
202,1681,2
202,1573,4
202,1572,4
202,2361,5
202,1182,4
202,370,2
202,1110,4
202,3965,3
202,1514,4
202,3208,4
202,295,4
202,3012,3
202,3011,4
202,822,4
202,2026,4
202,4185,4
202,267,4
202,1342,2
202,1558,5
202,1258,4
202,952,4
202,903,5
202,1559,3
202,1071,3
202,3428,4
202,2027,4
202,2029,4
202,4196,3
202,785,5
202,3964,4
202,3817,3
202,3606,4
202,3421,3
202,2238,5
202,4367,1
202,1563,4
202,1218,4
202,1056,5
202,1902,3
202,965,4
202,4347,3
202,4375,4
202,2028,4
202,2411,3
202,2712,2
202,2237,5
202,2199,2
202,1979,4
202,1077,4
203,6536,3
203,1644,2
203,967,4
203,626,4
203,4424,4
203,6082,4
203,742,4
203,285,5
203,6888,5
203,1287,5
203,998,4
203,23,3
203,1037,3
203,1919,3
203,6239,3
203,976,4
203,1675,5
203,2738,4
203,6384,4
203,2885,4
203,1001,3
203,2164,3
203,3883,3
203,486,4
203,2149,4
203,3364,4
203,848,3
203,3371,4
203,49,5
203,733,4
203,1374,4
203,2641,2
203,1005,4
203,753,2
203,3779,4
203,694,5
203,1241,2
204,3681,1
204,5510,5
204,1572,4
204,3197,4
204,1625,5
204,1335,4
204,1141,3
204,131,3
204,1113,3
204,3567,1
204,5507,5
204,103,2
204,1812,3
204,1109,2
204,1000,4
204,988,3
204,876,2
204,5573,4
204,382,1
204,2836,4
204,968,3
204,5138,3
204,743,4
204,5547,3
204,984,4
204,55,2
204,16,4
204,4880,5
204,1056,4
204,3416,3
204,999,2
205,6451,2
205,7524,3
205,8688,3
205,6531,4
205,7066,1
205,954,3
205,6225,5
205,7381,3
205,7158,4
205,5608,4
205,953,4
205,10,3
205,6642,3
205,6938,5
205,7994,5
205,6312,1
205,4224,5
205,8691,1
205,7637,4
205,6952,3
205,6062,3
205,5384,3
205,2336,4
205,6359,5
205,6820,3
205,7471,4
205,6352,1
205,6222,4
205,6210,3
205,6643,5
205,6950,3
205,8834,1
205,7064,4
205,6945,3
205,978,1
205,6893,5
205,6215,4
205,7319,2
205,7784,3
205,6951,3
205,8628,4
205,5916,4
205,4578,3
205,6537,1
205,3866,4
205,6539,3
205,5526,3
205,6357,2
205,976,3
205,6674,3
205,7808,4
205,7543,2
205,6028,4
205,6772,3
205,6710,1
205,6679,3
205,6453,3
205,7048,3
205,6025,3
205,952,3
205,739,3
205,5945,1
205,608,1
205,6888,3
205,8702,4
205,6049,3
205,8790,3
205,6800,4
205,6546,3
205,101,3
205,7044,2
205,7244,4
205,6195,3
205,6783,1
205,523,2
205,233,3
205,6287,4
205,4404,4
205,6845,2
205,6158,3
205,4683,5
205,6872,3
205,6408,5
205,969,2
205,6138,4
205,6916,4
205,6720,2
205,5815,4
205,1044,3
205,5969,3
205,6811,4
205,7919,3
205,8867,2
205,6610,3
205,46,4
205,5014,3
205,6125,3
205,915,1
205,619,4
205,1223,4
205,7018,3
205,6875,3
205,6260,2
205,6743,5
205,7004,3
205,6854,3
205,6609,4
205,8538,3
205,6746,4
205,6433,4
205,6400,3
205,526,3
205,8042,4
205,6132,4
205,6865,3
205,6628,4
205,8652,4
205,7114,4
205,6602,5
205,8273,3
205,2407,4
205,6166,2
205,6717,4
205,6693,2
205,839,2
205,49,5
205,6512,3
205,8669,5
205,7671,4
205,8844,3
205,6862,4
205,2211,4
205,7626,2
205,2372,3
205,6423,3
205,7620,4
205,6968,3
205,6285,5
205,993,4
205,7352,3
205,5999,2
205,4979,4
205,7383,3
205,4118,3
205,6956,3
205,8166,5
205,7179,3
205,6623,4
205,6808,4
205,7301,1
205,6420,5
205,6826,5
205,6852,4
205,6250,1
205,6759,3
205,1023,4
205,6416,2
205,6510,1
205,6791,3
205,6252,3
205,6822,4
205,1,4
205,6715,5
205,8562,3
205,6919,5
205,965,3
205,6702,4
205,2364,2
205,3197,4
205,8066,4
205,7110,5
205,6299,2
205,6994,3
205,4388,3
205,6022,4
205,6186,2
205,6665,3
205,2061,2
205,8076,3
205,6272,4
205,8656,4
205,6575,4
205,428,4
205,6931,3
205,6558,4
205,6706,2
205,6511,2
205,7206,4
205,6259,1
205,6742,4
205,8591,4
205,6119,4
205,8714,5
205,5838,3
205,622,1
205,7856,4
205,6515,3
205,6954,2
205,6410,1
205,694,4
205,6812,4
205,322,2
205,6412,4
205,8417,4
205,6419,2
205,6417,3
206,1518,4
206,999,3
206,1448,3
206,993,5
206,1065,3
206,1555,3
206,1059,3
206,1011,3
206,1039,3
206,1593,3
206,1049,3
206,1614,3
206,952,5
206,1051,4
206,1115,3
206,839,3
206,1258,3
206,525,3
206,953,4
206,1529,5
206,900,4
206,1582,3
206,1564,3
206,1044,4
206,954,4
206,1114,3
206,1054,3
206,1023,4
206,1321,5
206,1461,3
206,871,2
206,931,2
206,985,4
206,1572,3
206,887,4
206,956,3
206,1566,3
206,1522,4
206,1523,3
207,7168,3
207,898,3
207,6872,1
207,1848,1
207,24,1
207,2062,1
207,719,1
207,6943,1
207,6186,4
207,7333,1
207,6621,1
207,1110,1
207,2413,2
207,1086,5
207,1268,3
207,734,1
207,7250,1
207,730,1
207,5892,5
207,2378,2
207,1040,1
207,536,5
207,267,5
207,1107,1
207,722,1
207,978,4
207,229,3
207,1082,4
207,1139,2
207,577,1
207,43,1
207,5802,1
207,6430,3
207,7345,1
207,1618,1
207,3193,1
207,843,1
207,642,1
207,65,5
207,381,1
207,1028,1
207,299,3
207,7239,1
207,7212,4
207,2610,3
207,1644,1
208,2600,4
208,4780,2
208,1012,4
208,7239,4
208,1366,4
208,2286,5
208,3226,4
208,8430,4
208,1124,2
208,3733,3
208,1620,3
208,986,2
208,3307,3
208,8564,5
208,204,5
208,8432,4
208,6515,4
208,8577,5
208,959,4
208,2791,4
208,8026,3
208,6205,4
208,5159,4
208,8356,3
208,2780,3
208,8425,4
208,968,5
208,1000,4
208,267,4
208,4088,4
208,16,4
208,8369,4
208,322,4
208,7759,5
208,8538,4
208,7585,4
208,2579,3
208,1673,4
208,744,3
208,8143,5
208,8379,4
208,2372,4
208,7929,4
208,1246,5
208,3374,4
208,5105,4
208,879,4
208,5113,4
209,1562,3
209,143,4
209,174,3
209,488,3
209,2158,3
209,385,2
209,2128,2
209,1031,2
209,1904,2
209,1915,3
209,657,3
209,1293,4
209,499,3
209,987,4
209,988,3
209,1115,1
209,152,2
209,496,3
209,442,4
209,415,3
210,1674,2
210,2247,4
210,4594,4
210,1131,2
210,692,3
210,551,4
210,1968,2
210,329,3
210,385,3
210,392,2
210,1967,2
210,1865,3
210,1059,2
210,382,3
210,1141,2
210,536,2
210,1812,2
210,1554,2
210,1044,2
210,316,3
210,284,2
210,954,3
210,33,2
210,16,2
210,1965,2
210,1529,3
210,484,3
210,471,4
210,1012,3
210,1109,2
210,911,3
210,341,2
211,473,5
211,42,5
211,1130,4
211,50,5
211,674,4
211,123,5
211,528,4
211,32,5
211,1046,5
211,281,5
211,688,5
211,615,4
211,583,4
211,600,4
211,1100,5
211,1128,2
211,1223,4
211,1141,3
211,536,4
211,561,4
211,522,4
211,613,4
211,1020,5
211,1293,4
211,980,5
211,504,4
211,785,5
211,643,4
211,644,5
211,805,4
211,962,5
211,568,4
211,552,4
211,562,4
211,843,5
211,550,4
211,101,5
211,641,4
211,534,4
211,29,5
211,865,5
211,1136,5
211,1252,3
211,59,5
211,1287,4
211,77,5
211,87,3
211,1023,4
211,17,4
211,842,5
211,1193,4
211,1256,5
211,1127,3
211,563,4
211,660,4
212,2093,3
212,234,2
212,957,3
212,816,3
212,5963,3
212,4414,4
212,2467,2
212,1044,3
212,4318,2
212,3495,3
212,3783,3
212,5093,3
212,2473,4
212,3242,2
212,7019,3
212,1581,3
212,5190,4
212,6873,3
212,6704,3
212,4678,2
212,5566,3
212,4681,3
212,2551,3
212,3364,5
212,3784,4
212,3154,3
212,5817,3
212,1664,3
212,4413,3
212,4683,5
212,2611,2
212,527,3
212,6172,4
212,1520,2
212,4347,2
212,843,4
212,5601,3
212,3213,4
212,1088,3
212,6126,3
212,3960,4
212,5432,2
212,7185,3
212,4096,3
212,5624,3
212,6969,2
212,1145,4
212,1655,3
212,6869,4
212,2083,3
212,3961,3
212,191,3
212,6129,3
212,1987,1
212,6392,3
212,4804,2
212,4351,2
212,2,3
212,959,3
212,6437,3
212,2610,3
212,3789,4
212,4109,3
212,1584,2
212,1149,4
212,4105,3
212,4918,3
212,145,3
212,4411,2
212,3221,2
212,4104,2
212,4853,1
212,1975,1
212,6916,4
212,7227,2
212,6628,3
212,6926,4
212,1521,3
212,1842,4
212,6125,2
212,1358,2
212,759,3
212,4925,3
212,2258,4
212,2885,1
212,2554,4
212,197,4
212,1659,2
212,3469,1
212,6433,3
212,6819,4
212,2767,4
212,1359,2
212,285,4
212,5,2
212,7236,3
212,1939,4
212,4315,3
212,2113,3
212,1366,3
212,138,3
212,17,3
212,1573,2
212,7362,3
212,723,3
212,1674,3
212,4131,3
212,7179,4
212,626,3
212,6186,3
212,988,4
212,2623,2
212,6515,3
212,1130,4
212,1119,4
212,6257,4
212,3416,4
212,6808,3
212,38,2
212,734,3
212,1268,2
212,4872,2
212,3909,2
212,940,4
212,3765,3
212,5482,4
212,1572,2
212,522,3
212,1935,4
212,2115,2
212,541,3
212,6720,3
212,890,3
212,5017,4
212,3891,3
212,1848,3
212,1479,3
212,2114,2
212,5856,1
212,6953,2
212,4121,3
212,1023,3
212,6444,3
212,4132,4
212,1329,3
212,2184,3
212,865,4
212,1250,3
212,3903,1
212,1936,2
212,1523,3
212,6563,3
212,2754,2
212,164,3
212,6565,2
212,308,3
212,456,4
212,2550,2
212,5083,3
212,28,4
212,6570,4
212,7429,4
212,2102,3
212,2474,4
212,7358,2
212,305,3
212,2766,4
212,385,1
212,97,3
212,6688,2
212,1961,2
212,5998,3
212,6880,4
212,4663,2
212,4658,1
212,2833,3
212,1522,4
212,5149,3
212,484,2
212,6179,3
212,6875,3
212,1330,3
212,1024,4
212,936,2
212,2372,5
212,856,3
212,5481,3
212,4118,4
212,892,3
212,269,2
212,4810,4
212,815,2
212,970,1
212,3375,4
212,525,3
212,3306,4
212,2478,2
212,1673,2
212,6294,3
212,1288,3
212,2617,1
212,2370,2
212,3509,4
212,1208,3
212,2475,3
212,390,2
212,2998,3
212,7542,4
212,3143,2
212,3842,4
212,858,4
212,6119,3
212,4914,1
212,5092,1
212,2836,1
212,1003,2
212,239,4
212,891,4
212,3237,3
212,1480,2
212,3508,2
212,329,4
212,956,3
212,6442,4
212,3917,4
212,3460,3
212,6055,2
212,2251,3
212,4022,2
212,1639,2
212,5377,3
212,7094,3
212,6272,2
212,3173,4
212,2034,3
212,2815,2
212,5014,5
212,1614,2
212,6617,4
212,6761,3
212,997,4
212,963,3
212,2403,2
212,4028,3
212,88,3
212,4951,3
212,6152,3
212,2579,4
212,473,5
212,3418,4
212,4385,3
212,1141,2
212,2968,3
212,3276,3
212,2036,3
212,3425,2
212,1812,3
212,1515,3
212,1116,2
212,694,5
212,646,3
212,6511,1
212,2434,3
212,5977,3
212,1142,3
212,1640,3
212,6855,4
212,5589,4
212,3997,3
212,3417,4
212,1826,2
212,3439,2
212,3800,4
212,46,3
212,2025,2
212,127,2
212,371,1
212,3171,3
212,6275,3
212,835,3
212,915,3
212,562,3
212,2891,3
212,4381,1
212,143,2
212,4061,3
212,5128,4
212,2061,5
212,6420,3
212,2606,4
212,6409,3
212,6665,2
212,165,2
212,6812,3
212,2413,3
212,4780,1
212,2055,4
212,3217,2
212,1816,1
212,828,3
212,3180,2
212,4770,3
212,3269,2
212,5145,3
212,911,3
212,1512,3
212,4774,3
212,7212,3
212,4388,5
212,6508,3
212,2597,1
212,2600,2
212,4048,3
212,520,2
212,4775,3
212,1040,3
212,2601,2
212,5469,3
212,6143,1
212,6274,4
212,1218,1
212,6416,2
212,428,3
212,2821,4
212,830,4
212,4045,1
212,364,1
212,2892,2
212,4943,2
212,5972,3
212,153,1
212,1820,3
212,4056,1
212,3218,4
212,1508,4
212,130,4
212,6419,2
212,5430,5
212,323,2
212,3424,2
212,6826,2
212,5578,3
212,1256,2
212,3801,3
212,4868,3
212,4386,3
212,2412,3
212,5390,2
212,831,3
212,7467,3
212,2405,4
212,1335,4
212,5973,4
212,6156,3
212,7284,3
212,641,5
212,6703,4
212,2037,5
212,1,3
212,1510,2
212,6825,4
212,2234,2
212,49,3
212,4391,3
212,530,3
212,2247,3
212,2002,3
212,3458,4
212,19,1
212,6866,3
212,6269,3
212,6400,3
212,529,3
212,1252,1
212,3214,1
212,2609,3
212,2782,4
212,4703,4
212,5630,3
212,3970,3
212,6766,4
212,732,4
212,6162,2
212,2210,3
212,6843,2
212,152,2
212,1031,4
212,4083,3
212,267,4
212,961,3
212,1797,3
212,3807,2
212,839,3
212,6512,5
212,5172,2
212,2451,4
212,2003,1
212,6132,2
212,4693,3
212,1485,2
212,4095,4
212,5097,3
212,6130,3
212,43,2
212,1302,4
212,1000,3
212,577,2
212,7223,3
212,1991,3
212,1029,4
212,7188,4
212,3190,3
212,467,4
212,1589,4
212,1838,4
212,5147,3
212,2452,2
212,2081,3
212,7041,3
212,1793,4
212,4684,2
212,3811,3
212,4409,3
212,233,4
212,303,3
212,3043,2
212,1356,1
212,2560,4
212,526,4
212,960,3
212,5475,4
212,3457,4
212,4798,3
212,753,3
212,1642,2
212,7269,3
212,1492,2
212,7001,3
212,4736,3
212,1351,4
212,6422,4
212,5597,3
212,5387,4
212,6607,2
212,647,1
212,5652,3
212,838,5
212,2062,4
212,5594,1
212,5113,3
212,4365,4
212,6408,3
212,2435,3
212,3215,4
212,1516,2
212,208,4
212,6138,4
212,962,4
212,5969,3
212,6608,4
212,5472,1
212,2607,1
212,7195,3
212,1035,4
212,2240,2
212,999,4
212,4078,4
212,3256,2
212,521,2
212,5967,4
212,1646,4
212,6717,3
212,4870,2
212,1835,4
212,6285,4
212,1043,3
212,993,3
212,3455,3
212,6405,2
212,1800,3
212,2069,2
212,1257,3
212,299,2
212,1059,2
212,3996,4
212,125,2
212,1056,5
212,2995,2
212,2396,2
212,6753,3
212,825,3
212,1489,2
212,47,3
212,423,2
212,6814,3
212,6976,3
212,2211,3
212,1644,2
212,4857,3
212,204,1
212,322,4
212,2148,4
212,6237,3
212,337,3
212,5417,4
212,1743,4
212,7047,3
212,1018,2
212,1702,3
212,6238,4
212,5520,4
212,311,2
212,984,4
212,6359,3
212,4166,2
212,1562,2
